event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000019617,JPM,JPMORGAN CHASE & CO,6021,National Commercial Banks,A,-0.17196196789041784,2011-10-03,0.016930347594508177,已成熟,0.18237872354753715,已成熟,0.05408447472465938,已成熟,2011-10-04,0.03475168247048788,已成熟,0.1803512023616276,已成熟,0.07048665864343295,已成熟,1361119918.009758,有,2011-06-30,2011-08-05,36.0,USD,,279228000000.0,2246764000000.0,182879000000.0,97916809133.20702,100925000000.0,7418000000.0,20199000000.0,4Q,,,0.1242800756999845,0.9186033780138902,1.0,0.07350012385434729,0.2001387168689621,0.9701937986941492,0.5354185506985877,4.8476067693057585,25.307384068713045,-0.038965119932963255,0.7828168587809342
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000070858,BAC,BANK OF AMERICA CORP /DE/,6021,National Commercial Banks,A,-0.2635354002354242,2011-10-03,-0.11649861195687583,已成熟,0.2733632428158048,已成熟,0.20589590213560527,已成熟,2011-10-04,-0.026983950978068383,已成熟,0.299565105024616,已成熟,0.2574569608929256,已成熟,1543466399.3433952,有,2011-06-30,2011-08-04,36.0,USD,119527000000.0,,2261319000000.0,222176000000.0,63815724726.427444,110220000000.0,94446000000.0,-2238000000.0,FY_stale,,,,,1.0,0.8568862275449102,-0.02030484485574306,0.5789849820942429,0.287230505214008,,24.879265465994905,-0.08097155864622163,0.849498322643103
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000831001,C,CITIGROUP INC,6021,National Commercial Banks,A,-0.2489876679593266,2011-10-03,0.009993695641835387,已成熟,0.1424351721446846,已成熟,0.060001811865459276,已成熟,2011-10-04,0.024898546496295637,已成熟,0.14089595732456384,已成熟,0.08602086862170744,已成熟,1515117100.1598358,有,2011-06-30,2011-08-05,36.0,USD,,425347000000.0,1956626000000.0,176364000000.0,71360916487.24042,79457000000.0,-1070000000.0,9817000000.0,4Q,,,0.21738799341315101,0.9086974209685448,0.0,-0.013466403211800093,0.12355110311237524,0.8981073597951146,0.4046229190041075,7.269116480313784,24.99101616828648,0.08418955612864498,0.3091731799572427
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000072971,WFC,WELLS FARGO & COMPANY/MN,6021,National Commercial Banks,A,-0.0007962850470351057,2011-10-03,0.03626368075038333,已成熟,0.1254339781881597,已成熟,0.13763815236701382,已成熟,2011-10-04,0.056941940197094754,已成熟,0.12825424456944234,已成熟,0.15383941066417672,已成熟,894649347.0565796,有,2011-06-30,2011-08-05,36.0,USD,,196753000000.0,1259734000000.0,136401000000.0,88075322472.04637,,30479000000.0,14108000000.0,,,,0.1561861472342574,0.8905197446445043,1.0,,,,0.6457087739242848,6.242934680468271,25.201458222501625,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000886982,GS,GOLDMAN SACHS GROUP INC,6211,"Security Brokers, Dealers & Flotation Companies",A,-0.21563484268261057,2011-10-03,-0.12095818475756204,已成熟,0.014893929670707573,已成熟,-0.0396936368124724,已成熟,2011-10-04,-0.10582561838911708,已成熟,0.020434299426674407,已成熟,-0.009447200172620795,已成熟,766484686.0183716,有,2011-03-31,2011-05-10,127.0,USD,,188300000000.0,933289000000.0,72469000000.0,48899705415.37582,,,8702000000.0,,,,0.20175958358022006,0.922350954527483,,,,,0.6747672165391522,5.619363987057667,24.61303720918365,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000895421,MS,MORGAN STANLEY,6211,"Security Brokers, Dealers & Flotation Companies",A,-0.3231138061482548,2011-10-03,-0.0024034562211419086,已成熟,0.06627404637200418,已成熟,-0.06692589095180224,已成熟,2011-10-04,0.0013907896413862808,已成熟,0.03441786778089395,已成熟,-0.06345310211814192,已成熟,391889735.3302002,有,2011-03-31,2011-05-09,127.0,USD,52608000000.0,199438000000.0,836185000000.0,58186000000.0,21804513670.597763,30171000000.0,17891000000.0,3895000000.0,4Q,-146830000000.0,-6.733926847356954,0.23850942076215192,0.9204625770612962,1.0,0.5929866428026913,0.12909747771038416,0.7226977452055869,0.3747381444092696,5.598077964209952,23.805382834419735,0.005700000000000038,0.1549416975245752
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000036104,USB,US BANCORP \DE\,6021,National Commercial Banks,A,0.0431052530147249,2011-10-03,0.04541408213534037,已成熟,0.08595909904595711,已成熟,0.15116710429710856,已成熟,2011-10-04,0.06440752109357328,已成熟,0.0943319473017914,已成熟,0.17682858685282543,已成熟,299165973.7394333,有,2011-03-31,2011-05-06,127.0,USD,13800000000.0,62796000000.0,311462000000.0,30507000000.0,28143495390.28675,,8593000000.0,3694000000.0,,-48996000000.0,-1.7409351368952606,0.20161689066402963,0.8993938265342161,1.0,,,,0.9225258265410152,7.618704761853479,24.060582095214603,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000713676,PNC,"PNC FINANCIAL SERVICES GROUP, INC.",6021,National Commercial Banks,A,-0.01818267051502709,2011-10-03,0.1188061116155672,已成熟,0.10319964405441273,已成熟,0.07459309760145416,已成熟,2011-10-04,0.1327442470369784,已成熟,0.10351965117207462,已成熟,0.07859251317659299,已成熟,233302736.3105774,有,2011-03-31,2011-05-09,127.0,USD,,,259378000000.0,31132000000.0,17211839248.242672,15044000000.0,3266000000.0,3558000000.0,YTD_diff,,,,0.870008250506982,1.0,0.2170965168838075,0.23650624833820794,1.1440999234407518,0.5528664797713823,4.837504004565113,23.56886331236269,-0.07733823980374122,0.8108943832882777
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000005272,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",6331,"Fire, Marine & Casualty Insurance",A,-0.11418091144103537,2011-10-03,0.017529932936048098,已成熟,0.25757770346897524,已成熟,0.2619349522030323,已成熟,2011-10-04,-0.005993709452720486,已成熟,0.2469354718004324,已成熟,0.2543166745423182,已成熟,243345174.92866516,有,2011-06-30,2011-08-04,36.0,USD,,,616798000000.0,92681000000.0,35650290859.02443,73185000000.0,,-2942000000.0,4Q,,,,0.8294336233256269,,,-0.04019949443191911,0.4871256522378142,0.38465587185102046,,24.297023142511847,-0.15180278849831363,0.921285785257454
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001099219,MET,METLIFE INC,6311,Life Insurance,A,-0.2047735893973769,2011-10-03,0.046541709685622656,已成熟,0.08754646960416057,已成熟,-0.03472514540650984,已成熟,2011-10-04,0.025069210291331467,已成熟,0.03313698622919947,已成熟,-0.060628722724774486,已成熟,302823361.47633743,有,2011-06-30,2011-08-05,36.0,USD,9628000000.0,28371000000.0,771483000000.0,53309000000.0,21158987419.92485,58344000000.0,10861000000.0,2641000000.0,4Q,-18743000000.0,-0.8858174367243217,0.036774627567943814,0.9302214047490353,1.0,0.18615453174276703,0.04526600850130262,0.36265918380510165,0.39691210527162113,8.01173321466295,23.77533058929078,0.16653004098770374,0.16106075363688419
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001137774,PFH,PRUDENTIAL FINANCIAL INC,6311,Life Insurance,A,-0.1161807176271139,2011-10-03,0.02433290887520334,已成熟,0.13587421797143917,已成熟,-0.06155128904017737,已成熟,2011-10-04,0.025069478178309845,已成熟,0.11237926280162891,已成熟,-0.0605095699261321,已成熟,214343716.43295288,有,2011-06-30,2011-08-05,36.0,USD,13909000000.0,24578000000.0,613377000000.0,35043000000.0,,40501000000.0,9165000000.0,2867000000.0,4Q,-10669000000.0,,0.040069973279076326,0.9419019624146324,1.0,0.2262907088713859,0.07078837559566431,,,,,0.07919209144927919,0.14378858220750448
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000093751,STT,STATE STREET CORP,6022,State Commercial Banks,A,-0.1430124101673269,2011-10-03,0.13117118831225283,已成熟,0.11637412647326584,已成熟,0.012838735153447134,已成熟,2011-10-04,0.14718351479211855,已成熟,0.12224273023677701,已成熟,0.01975692435157206,已成熟,155721894.38877106,有,2011-06-30,2011-08-05,36.0,USD,,18186000000.0,190455000000.0,19834000000.0,13344856425.542542,9466000000.0,-6934000000.0,1962000000.0,4Q,,,0.09548712294242734,0.8958599144154787,0.0,-0.7325163743925629,0.20726811747306148,1.4097672116567233,0.6728272877655814,6.801659747982947,23.314396861074552,0.056709086849743295,0.7582140457983823
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000073124,NTRS,NORTHERN TRUST CORP,6022,State Commercial Banks,A,-0.09809669022275447,2011-10-03,-0.007467548666955093,已成熟,0.05191930811498491,已成熟,0.026556530739332507,已成熟,2011-10-04,0.007129118098751386,已成熟,0.06297192929600381,已成熟,0.03333046196423761,已成熟,71235441.1283493,有,2011-06-30,2011-07-29,36.0,USD,,,97398300000.0,7025400000.0,6776939095.8923645,3647700000.0,586000000.0,658200000.0,FY_stale,,,,0.9278693775969395,1.0,0.16064917619321764,0.18044247059791102,1.8578663530148765,0.9646339134985004,10.29617000287506,22.636791376176777,,0.7434235310730875
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001156375,CME,CME GROUP INC.,6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",A,0.007866223389545679,2011-10-03,-0.16022108548492897,已成熟,-0.07579262449811952,已成熟,-0.10644542080343089,已成熟,2011-10-04,-0.16734677043327328,已成熟,-0.06598002759446187,已成熟,-0.10197661727665464,已成熟,119913241.63627625,有,2011-06-30,2011-08-05,36.0,USD,693600000.0,,35589200000.0,20902500000.0,,3166500000.0,1283400000.0,1190800000.0,4Q,,,,0.41068919784653773,1.0,0.40530554239696825,0.3760618979946313,,,,,0.12088495575221248,0.09957703713564957
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000004962,AXP,AMERICAN EXPRESS CO,6199,Finance Services,A,0.0008496744070545237,2011-10-03,-0.02132659090500011,已成熟,0.06172797126970431,已成熟,0.02031669489467114,已成熟,2011-10-04,0.0019803763565697796,已成熟,0.09165650186208008,已成熟,0.04538112521346349,已成熟,336191720.91121674,有,2011-06-30,2011-08-03,36.0,USD,468000000.0,65097000000.0,147796000000.0,18205000000.0,45811668573.41684,27819000000.0,9227000000.0,4663000000.0,FY_latest,-64629000000.0,-1.4107541159830685,0.44045170369969416,0.8768234593629056,1.0,0.33167978719580143,0.1676192530285057,1.646776252684023,2.5164333190561297,9.824505377099902,24.547804667962932,0.13440443665130686,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000927628,COF,CAPITAL ONE FINANCIAL CORP,6021,National Commercial Banks,A,-0.04033690121705702,2011-10-03,0.0037899453560903407,已成熟,0.1370295347035828,已成熟,0.15018426178628452,已成熟,2011-10-04,0.018959103167252467,已成熟,0.14579230331355908,已成熟,0.16242294123619172,已成熟,216565052.0811081,有,2011-06-30,2011-08-05,36.0,USD,,37735000000.0,199753000000.0,28681000000.0,15348046320.65075,13893000000.0,,3338000000.0,FY_latest,,,0.18890830175266454,0.8564176758296497,,,0.24026488159504786,1.1047323343158963,0.5351293999738764,4.59797672877494,23.454254027351762,0.0,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000899051,ALL,ALLSTATE CORP,6331,"Fire, Marine & Casualty Insurance",A,-0.05313893874119291,2011-10-03,0.028303924723841245,已成熟,0.11423054419057288,已成熟,0.33202050801454597,已成熟,2011-10-04,0.029172792740067344,已成熟,0.11587161808066582,已成熟,0.33293770960018,已成熟,120452057.0028305,最近季度過期,,,,,,,,,,,,,,,,,,,,,,,,,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000086312,TRV,"TRAVELERS COMPANIES, INC.",6331,"Fire, Marine & Casualty Insurance",A,-0.02432292298645322,2011-10-03,0.07614337100650004,已成熟,-0.00673588657834201,已成熟,0.12050321346037007,已成熟,2011-10-04,0.0707675316991021,已成熟,-0.02389899170239984,已成熟,0.10336702900107397,已成熟,197886539.0733719,有,2011-06-30,2011-07-21,36.0,USD,,,106468000000.0,25008000000.0,15660159622.09056,25480000000.0,2904000000.0,2374000000.0,4Q,,,,0.7651125220723598,1.0,0.11397174254317112,0.09317111459968602,0.6146059506314977,0.626205998963954,6.596528905682629,23.474385720438637,0.015908456600614018,0.019978505770275753
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001281761,RF,REGIONS FINANCIAL CORP,6021,National Commercial Banks,A,-0.3548436504773237,2011-10-03,0.19227294932559857,已成熟,0.6186033582130332,已成熟,0.7520313842910988,已成熟,2011-10-04,0.20832599725364154,已成熟,0.5702873487401647,已成熟,0.7413377219290995,已成熟,103105409.95423794,有,2011-06-30,2011-08-04,36.0,USD,7974000000.0,14368000000.0,130908000000.0,16888000000.0,4095572203.154087,,,-254000000.0,,-6394000000.0,-1.5611982118337078,0.10975647019280717,0.8709933693891894,,,,,0.24251374959462857,,22.133172276639776,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000091576,KEY,KEYCORP /NEW/,6021,National Commercial Banks,A,-0.13855390402540246,2011-10-03,0.1430235108190614,已成熟,0.10573791770241181,已成熟,0.12879540698649738,已成熟,2011-10-04,0.17176740114895872,已成熟,0.10878412610736854,已成熟,0.14520892329439095,已成熟,95997408.7015152,有,2011-03-31,2011-05-05,127.0,USD,,11733000000.0,90438000000.0,9425000000.0,4058878232.418289,,2293000000.0,872000000.0,,,,0.12973528826378292,0.892777372343484,1.0,,,,0.430650210336158,4.654676872039323,22.124172474948963,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000049196,HBAN,HUNTINGTON BANCSHARES INC /MD/,6021,National Commercial Banks,A,-0.0509067821385637,2011-10-03,0.019227127429015,已成熟,0.06715397707539883,已成熟,0.11301337599309313,已成熟,2011-10-04,0.042651628281401566,已成熟,0.06110697916363539,已成熟,0.14047684035389096,已成熟,87982243.59109402,有,2011-03-31,2011-04-29,127.0,USD,1208820000.0,,52948509000.0,5038599000.0,0.0,,,315893000.0,,,,,0.9048396433599292,,,,,,,,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",6021,National Commercial Banks,A,-0.22236973266656856,2011-10-03,0.0171199057411886,已成熟,0.1377552000532407,已成熟,0.09107643813679145,已成熟,2011-10-04,0.05854523056255423,已成熟,0.15548260545510284,已成熟,0.13028560165023806,已成熟,59429688.608551025,有,2011-03-31,2011-05-10,127.0,USD,,2095250000.0,50807708000.0,6745852000.0,2559512656.5219746,,1400406000.0,-167711000.0,,,,0.041238821479606995,0.8672526814238501,1.0,,,,0.37942022097756883,,21.663082708769387,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000316709,SCHW,SCHWAB CHARLES CORP,6211,"Security Brokers, Dealers & Flotation Companies",A,-0.12630665316255618,2011-10-03,-0.09387346404451025,已成熟,0.021114341970891237,已成熟,-0.1332556336497438,已成熟,2011-10-04,-0.09565734695229244,已成熟,-0.009261647480746094,已成熟,-0.1306420273681178,已成熟,188044679.24776077,有,2011-06-30,2011-08-05,36.0,USD,6466000000.0,2004000000.0,97572000000.0,6734000000.0,13628964950.30238,4587000000.0,1633000000.0,724000000.0,4Q,4462000000.0,0.3273909659516003,0.020538679129258393,0.9309842987742385,1.0,0.3560061042075431,0.15783736647045998,2.9712153804888555,2.0239033190232223,18.82453722417456,23.335463140688603,0.13119605425400738,0.08185204038053168
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001108134,BBT,Beacon Financial Corp,6036,"Savings Institutions, Not Federally Chartered",B,-0.08750425551685792,2011-10-03,0.021730144039368016,已成熟,-0.056224121029559315,已成熟,-0.07158803868864894,已成熟,2011-10-04,0.07994615312668896,已成熟,-0.014166150911186559,已成熟,-0.02415927670557172,已成熟,895522.017288208,無面板,,,,,,,,,,,,,,,,,,,,,,,,,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000035527,FITB,FIFTH THIRD BANCORP,6022,State Commercial Banks,B,-0.04689956017666286,2011-10-03,0.08225449436203491,已成熟,0.09457430474496897,已成熟,0.14725675023193485,已成熟,2011-10-04,0.13234472616355042,已成熟,0.12724355228794804,已成熟,0.18197097318023348,已成熟,161221136.3023758,有,2011-06-30,2011-08-05,36.0,USD,,12854000000.0,110805000000.0,12572000000.0,6408664638.801886,,4955000000.0,1032000000.0,,,,0.11600559541536934,0.8862776950498624,1.0,,,,0.5097569709514704,6.209946355428183,22.580916761496496,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000036270,MTB,M&T BANK CORP,6022,State Commercial Banks,B,-0.04455195250526012,2011-10-03,-0.013282867143607713,已成熟,0.0009949060273317656,已成熟,0.0894924764639713,已成熟,2011-10-04,0.014392074650771303,已成熟,0.02316846216190438,已成熟,0.11152293494622012,已成熟,74622553.05366516,有,2011-03-31,2011-04-29,127.0,USD,982305000.0,7368900000.0,67881208000.0,8507518000.0,6196705807.289719,,1792701000.0,791479000.0,,-6386595000.0,-1.0306435707318715,0.10855581709742113,0.8746704979086406,1.0,,,,0.7283799819512247,7.829273811800084,22.547283666391337,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001276520,GNW,GENWORTH FINANCIAL INC,6311,Life Insurance,B,-0.1521103418508355,2011-10-03,0.10914919899792119,已成熟,0.19800550021839247,已成熟,-0.264752359324124,已成熟,2011-10-04,0.15738740827867836,已成熟,0.2207759006985197,已成熟,-0.25207556369059514,已成熟,62868206.63995743,有,2011-06-30,2011-08-02,36.0,USD,2831000000.0,4755000000.0,112347000000.0,14432000000.0,3327057925.4964175,10481000000.0,1621000000.0,-92000000.0,4Q,-1924000000.0,-0.5782886992305454,0.04232422761622473,0.8615183315976395,1.0,0.15466081480774735,-0.008777788378971472,0.3174370695063847,0.23053339284204666,,21.9253542445605,0.08241247547247754,0.04478645680310236
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000874766,HIG,"HARTFORD INSURANCE GROUP, INC.",6331,"Fire, Marine & Casualty Insurance",B,-0.20769973709760015,2011-10-03,-0.08281406567499783,已成熟,0.07258934829937269,已成熟,-0.0311436893026501,已成熟,2011-10-04,-0.11974741208751982,已成熟,0.01627053795604616,已成熟,-0.04045943179695155,已成熟,116222597.97563553,有,2011-06-30,2011-08-03,36.0,USD,,6214000000.0,317469000000.0,21675000000.0,6704591665.395167,21718000000.0,,1277000000.0,4Q,,,0.019573564663006467,0.9317256173043668,,,0.058799152776498755,0.30871128397620257,0.30932372158685895,5.250267553167712,22.626058451809936,0.018429073856975453,0.21675016074470832
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001126328,PFG,PRINCIPAL FINANCIAL GROUP INC,6321,Accident & Health Insurance,B,-0.08961828292032514,2011-10-03,0.012232666107340417,已成熟,0.07953512670031548,已成熟,-0.02373620428566403,已成熟,2011-10-04,-0.006705883323544826,已成熟,0.07226582153581362,已成熟,-0.021639114541128435,已成熟,67359326.30147934,有,2011-06-30,2011-08-03,36.0,USD,2169600000.0,1690000000.0,149278400000.0,10402200000.0,4687074286.830883,9222800000.0,3092900000.0,839300000.0,4Q,479600000.0,0.10232395960685245,0.011321128843824692,0.9285388910920803,1.0,0.33535368868456433,0.09100273235893655,0.5082051315035437,0.450584903850232,5.584504094877735,22.26807440530925,0.02472139817561647,0.02394747242507215
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000820027,AMP,AMERIPRISE FINANCIAL INC,6282,Investment Advice,B,-0.13993790282254703,2011-10-03,0.16945266418234084,已成熟,0.17918561738846162,已成熟,0.14816739316160565,已成熟,2011-10-04,0.17130640844970513,已成熟,0.16353471214844717,已成熟,0.1611637655119691,已成熟,118366937.70675659,有,2011-03-31,2011-05-02,127.0,USD,2460000000.0,,133832000000.0,10551000000.0,8311713630.585949,,,,,,,,0.916395182019248,,,,,0.7877654848437067,,22.840931637621676,,0.7502480714255878
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000038777,BEN,FRANKLIN RESOURCES INC,6282,Investment Advice,B,-0.16319268251929764,2011-10-03,-0.08352537297448304,已成熟,0.06716375879804759,已成熟,0.03404841771832268,已成熟,2011-10-04,-0.08002596443572596,已成熟,0.07659430252182964,已成熟,0.04487759656945456,已成熟,113345947.57976532,有,2011-06-30,2011-08-02,36.0,USD,4481196000.0,899106000.0,13150999000.0,8686499000.0,4714224782.890909,6836980000.0,,1868099000.0,4Q,3582090000.0,0.759847093630387,0.06836788596820667,0.33095599809565796,,,0.27323452752531086,0.6895185861141775,0.5427071116788144,2.523541195028159,22.27385032443273,0.2665406112053512,0.5232126218085219
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0001113169,TROW,PRICE T ROWE GROUP INC,6282,Investment Advice,B,-0.025746329748790098,2011-10-03,0.04246234632443446,已成熟,0.06990174268206406,已成熟,0.004458209021422244,已成熟,2011-10-04,0.06116624219474143,已成熟,0.0830391287005019,已成熟,0.015906897659148767,已成熟,111655553.52478027,有,2011-06-30,2011-07-26,36.0,USD,1022700000.0,,3882400000.0,3412800000.0,7771213084.863377,2563000000.0,891100000.0,760000000.0,4Q,,,,0.12095610962291366,1.0,0.347678501755755,0.296527506827936,3.0320768961620668,2.277078376952466,10.225280374820233,22.773692113317896,0.2333974975938402,0.7311584528619787
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,新聞點名,0000914208,IVZ,Invesco Ltd.,6282,Investment Advice,B,-0.1692464578657854,2011-10-03,0.12283786162345156,已成熟,0.3096588137284637,已成熟,0.23830953683443523,已成熟,2011-10-04,0.11990203079474604,已成熟,0.29834905094137176,已成熟,0.23125897250870642,已成熟,100005118.06201935,有,2011-06-30,2011-07-29,36.0,USD,621500000.0,1583700000.0,20915600000.0,8188300000.0,4841881596.6321535,3837400000.0,,556000000.0,4Q,-962200000.0,-0.19872439686862092,0.07571860238291037,0.5602421159326053,,,0.1448897691145046,1.2617609831219454,0.5913170739508998,8.708420137827614,22.300569241762247,0.3526260133944308,0.6124316969411847
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000003499,ALX,ALEXANDERS INC,6798,Real Estate Investment Trusts,,-0.02883851552169403,2011-10-03,-0.09742908840885567,已成熟,-0.11268403732084764,已成熟,-0.07066737842583459,已成熟,2011-10-04,-0.11075262118935358,已成熟,-0.14624971407060927,已成熟,-0.08644233770244913,已成熟,1324781.0165405273,有,2011-06-30,2011-08-01,36.0,USD,490950000.0,,1771975000.0,348382000.0,600750658.317627,,,,,,,,0.8020022855852933,,,,,1.7244021169797146,,20.213690528406513,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000004962,AXP,AMERICAN EXPRESS CO,6199,Finance Services,,0.0008496744070545237,2011-10-03,-0.02132659090500011,已成熟,0.06172797126970431,已成熟,0.02031669489467114,已成熟,2011-10-04,0.0019803763565697796,已成熟,0.09165650186208008,已成熟,0.04538112521346349,已成熟,336191720.91121674,有,2011-06-30,2011-08-03,36.0,USD,468000000.0,65097000000.0,147796000000.0,18205000000.0,45811668573.41684,27819000000.0,9227000000.0,4663000000.0,FY_latest,-64629000000.0,-1.4107541159830685,0.44045170369969416,0.8768234593629056,1.0,0.33167978719580143,0.1676192530285057,1.646776252684023,2.5164333190561297,9.824505377099902,24.547804667962932,0.13440443665130686,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000004977,AFL,AFLAC INC,6321,Accident & Health Insurance,,-0.11849917262186227,2011-10-03,0.08637160554477896,已成熟,0.004865043287088033,已成熟,0.02667073621840399,已成熟,2011-10-04,0.07243748392719196,已成熟,-0.01658442376211766,已成熟,0.02142774237348055,已成熟,168198941.42398834,有,2011-06-30,2011-08-05,36.0,USD,1291000000.0,,106232000000.0,11981000000.0,6737664662.65904,20479000000.0,8344000000.0,2344000000.0,4Q,,,,0.8872185405527525,1.0,0.4074417696176571,0.11445871380438498,0.3290035969851575,0.5623624624538053,2.8744303168340615,22.630979212609642,0.06839524207011682,0.07115831838283825
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000005272,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",6331,"Fire, Marine & Casualty Insurance",,-0.11418091144103537,2011-10-03,0.017529932936048098,已成熟,0.25757770346897524,已成熟,0.2619349522030323,已成熟,2011-10-04,-0.005993709452720486,已成熟,0.2469354718004324,已成熟,0.2543166745423182,已成熟,243345174.92866516,有,2011-06-30,2011-08-04,36.0,USD,,,616798000000.0,92681000000.0,35650290859.02443,73185000000.0,,-2942000000.0,4Q,,,,0.8294336233256269,,,-0.04019949443191911,0.4871256522378142,0.38465587185102046,,24.297023142511847,-0.15180278849831363,0.921285785257454
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000005513,UNM,Unum Group,6321,Accident & Health Insurance,,-0.04585167660956502,2011-10-03,-0.09474469274936304,已成熟,-0.07376813071478572,已成熟,-0.280307107041076,已成熟,2011-10-04,-0.10482420178898055,已成熟,-0.09133441609382198,已成熟,-0.28263602233407015,已成熟,60418468.871974945,有,2011-06-30,2011-08-03,36.0,USD,,,58015800000.0,9082800000.0,4498515100.145382,10166100000.0,,885700000.0,4Q,,,,0.8434426483819925,,,0.08712288881675372,0.4425015591175949,0.49527844939285043,5.079050581625135,22.227013201522578,0.00791172184051625,0.016553011224878587
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000007789,ASB,ASSOCIATED BANC-CORP,6022,State Commercial Banks,,-0.20452882225844293,2011-10-03,0.05616245688950716,已成熟,0.14574628813349522,已成熟,0.043075261772571816,已成熟,2011-10-04,0.08042614393914449,已成熟,0.1117556995174449,已成熟,0.02992821715560834,已成熟,13431905.188465118,最近季度過期,,,,,,,,,,,,,,,,,,,,,,,,,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000008177,AAME,ATLANTIC AMERICAN CORP,6311,Life Insurance,,0.05855626203051112,2011-10-03,-0.07882754919437118,已成熟,0.24410938738656784,已成熟,0.14157666631251864,已成熟,2011-10-04,0.0014615306020884233,已成熟,0.3055064581840783,已成熟,0.1886287720115447,已成熟,5045.499897003174,無面板,,,,,,,,,,,,,,,,,,,,,,,,,,
E17,2011-08 美國主權評級下調與歐債恐慌殺金融股,同SIC全體,0000009631,BNS,BANK OF NOVA SCOTIA,6022,State Commercial Banks,,0.008133523323475167,2011-10-03,-0.04597680360568801,已成熟,-0.0490818560711519,已成熟,-0.09281125917078514,已成熟,2011-10-04,-0.08832368413989744,已成熟,-0.07866504405316799,已成熟,-0.1158934535801982,已成熟,22113041.85962677,無面板,,,,,,,,,,,,,,,,,,,,,,,,,,
