event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0000732717,T,AT&T INC.,4813,Telephone Communications (No Radiotelephone),A,-0.03908782414759837,2013-07-25,-0.04867783060399278,已成熟,-0.08314950867493387,已成熟,-0.0998050339751384,已成熟,2013-06-25,-0.07603609708929582,已成熟,-0.1128120995074815,已成熟,-0.14042081578564003,已成熟,830121895.6144676,有,2013-03-31,2013-05-03,51.0,USD,3875000000.0,,270994000000.0,88338000000.0,59518394660.94971,126968000000.0,39579000000.0,7380000000.0,4Q,,,,,1.0,0.31172421397517486,0.058124881859996216,0.4687668913501804,0.6737575523664754,8.064823124789934,24.809551255685296,-0.0025923423777278742,0.015314691528643277
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0000732712,VZ,VERIZON COMMUNICATIONS INC,4813,Telephone Communications (No Radiotelephone),A,-0.03161726806742937,2013-07-25,-0.0397052871825907,已成熟,-0.1014600871093626,已成熟,-0.11430883450931861,已成熟,2013-06-25,-0.11742568986588131,已成熟,-0.14418050501884772,已成熟,-0.18491384749465645,已成熟,596862499.7817993,有,2013-03-31,2013-04-25,51.0,USD,5475000000.0,,226186000000.0,87588000000.0,75210266282.00609,117024000000.0,33060000000.0,1141000000.0,4Q,,,,,1.0,0.2825061525840853,0.009750136724090785,0.6426909546931064,0.8586823112984209,65.91609665381777,25.043553578291768,0.04367369143917155,0.028521700072810328
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0001063761,SPG,SIMON PROPERTY GROUP INC.,6798,Real Estate Investment Trusts,A,-0.10541924109289758,2013-07-25,-0.055763023225774644,已成熟,-0.11822722620886683,已成熟,-0.0476573217667412,已成熟,2013-06-25,-0.09839603960731003,已成熟,-0.1430899809952182,已成熟,-0.0771740876849153,已成熟,193658098.8892212,有,2013-03-31,2013-05-08,51.0,USD,829966000.0,,31886123000.0,5845526000.0,,4976172000.0,2490631000.0,1272271000.0,4Q,,,,0.7801335082349146,1.0,0.5005114373056236,0.2556726335022182,,,,,0.1295293389417429,0.0819107983307085
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0001043219,NLY,ANNALY CAPITAL MANAGEMENT INC,6798,Real Estate Investment Trusts,A,-0.18964114001152188,2013-07-25,0.018926067077394526,已成熟,-0.11871310337698848,已成熟,-0.08725274070961642,已成熟,2013-06-25,-0.096805997856791,已成熟,-0.2856666870304341,已成熟,-0.1841398358574482,已成熟,130672507.25522041,有,2013-03-31,2013-05-07,51.0,USD,1862550000.0,,125501856000.0,15306369000.0,11008401177.243446,,-1237182000.0,1704372000.0,,,,,0.8780387040650618,0.0,,,,0.7192039586425394,6.458919283609122,23.121924561626983,,
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0001428205,ARR,"Armour Residential REIT, Inc.",6798,Real Estate Investment Trusts,A,-0.21009107997709264,2013-07-25,-0.013413193060514583,已成熟,-0.07837481731408513,已成熟,-0.07720700347869269,已成熟,2013-06-25,-0.07318394798492989,已成熟,-0.17990091617917425,已成熟,-0.1110284973520812,已成熟,37460820.22670746,有,2013-03-31,2013-05-02,51.0,USD,836501000.0,,27752816000.0,2708798000.0,13067542894.133778,,403046000.0,259372000.0,,,,,0.902395562309785,1.0,,,,4.824111245701517,50.381470991987484,23.29339735105094,,
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0001423689,AGNC,AGNC Investment Corp.,6798,Real Estate Investment Trusts,A,-0.2232186410836352,2013-07-25,0.1078113873579134,已成熟,-0.039619561491618716,已成熟,0.0713298071603985,已成熟,2013-06-25,0.01132698264399723,已成熟,-0.20289503952879107,已成熟,-0.023172128205483644,已成熟,173198678.6436081,有,2013-03-31,2013-05-09,51.0,USD,2826000000.0,,93369000000.0,11642000000.0,2057416416.2423086,,2367000000.0,866000000.0,,,,,0.875311934367938,1.0,,,,0.17672362276604608,2.3757695337671,21.44471686574977,,
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0001047862,ED,CONSOLIDATED EDISON INC,4931,Electric & Other Services Combined,A,-0.03907669064735775,2013-07-25,-0.056966134087401255,已成熟,-0.14438639349931182,已成熟,-0.15656586266942962,已成熟,2013-06-25,-0.08572087532373485,已成熟,-0.15915885592230428,已成熟,-0.17240968584505023,已成熟,81076105.8933258,有,2012-12-31,2013-02-21,141.0,USD,394000000.0,10768000000.0,41209000000.0,11869000000.0,10919153832.62648,12188000000.0,2599000000.0,1141000000.0,FY_latest,-10374000000.0,-0.9500736191665733,0.26130214273581015,,1.0,0.21324253363964554,0.09361667213652773,0.8958938162640696,0.9199725193888685,9.569810545684907,23.113784316406115,-0.057968774153655866,0.782748503918688
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0000726728,O,REALTY INCOME CORP,6798,Real Estate Investment Trusts,B,-0.1999722829418754,2013-07-25,-0.08710713353737565,已成熟,-0.13491779209766075,已成熟,-0.10680606191630071,已成熟,2013-06-25,-0.0749845490698483,已成熟,-0.18890961340674572,已成熟,-0.1066046557218383,已成熟,66219982.23382187,有,2013-03-31,2013-04-26,51.0,USD,,,8763603000.0,5127591000.0,5581380427.592337,438026000.0,332417000.0,191693000.0,YTD_diff,,,,0.4133247478234694,1.0,0.7588978736422038,0.4376292731481693,12.742121306936886,1.0884995366425163,29.11624539024553,22.44270197120156,0.0,0.7858005622990644
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0000765880,DOC,"HEALTHPEAK PROPERTIES, INC.",6798,Real Estate Investment Trusts,B,-0.19565647773369066,2013-07-25,-0.09060281295138872,已成熟,-0.1834714037215146,已成熟,-0.16965580823678938,已成熟,2013-06-25,-0.12034427657064994,已成熟,-0.2856868785026834,已成熟,-0.2249424304181894,已成熟,108959724.02573586,有,2013-03-31,2013-05-02,51.0,USD,47547000.0,8466754000.0,19732731000.0,10581266000.0,11272744479.985233,1964677000.0,1062752000.0,869745000.0,4Q,-8419207000.0,-0.7468639970459996,0.4290715765597778,0.4535951967317651,1.0,0.5409296286361575,0.4426910886624112,5.737708783675502,1.065349314532423,12.960976470097826,23.145653656202214,0.05970033328065427,0.052734836543234374
E01,2013-05 縮減恐慌殺債券替代品,新聞點名,0000740260,VTR,"Ventas, Inc.",6798,Real Estate Investment Trusts,B,-0.17141657818639566,2013-07-25,-0.06276714600592848,已成熟,-0.1364300937134938,已成熟,-0.16758198334478946,已成熟,2013-06-25,-0.12798086782327267,已成熟,-0.263393696651006,已成熟,-0.21932959718338985,已成熟,98017612.34589386,有,2013-03-31,2013-04-26,51.0,USD,57690000.0,8295908000.0,18706921000.0,8915348000.0,15662359775.80722,2603977000.0,978160000.0,384781000.0,4Q,-8238218000.0,-0.5259883004810756,0.4434673135146078,0.5092130340423204,1.0,0.37564079867064876,0.14776666614182843,6.0147842226744785,1.7567861373226508,40.70460801288842,23.47452620426705,0.2544982155520612,0.1699265958496889
