date,engine,hand,abs_diff,rel_diff
2023-01-03,1000000.0,1000000.0,0.0,0.0
2023-01-04,1000000.0,1000000.0,0.0,0.0
2023-01-05,1000000.0,1000000.0,0.0,0.0
2023-01-06,1000000.0,1000000.0,0.0,0.0
2023-01-09,1000000.0,1000000.0,0.0,0.0
2023-01-10,1000000.0,1000000.0,0.0,0.0
2023-01-11,1000000.0,1000000.0,0.0,0.0
2023-01-12,1000000.0,1000000.0,0.0,0.0
2023-01-13,1000000.0,1000000.0,0.0,0.0
2023-01-17,1000000.0,1000000.0,0.0,0.0
2023-01-18,1000000.0,1000000.0,0.0,0.0
2023-01-19,1000000.0,1000000.0,0.0,0.0
2023-01-20,1000000.0,1000000.0,0.0,0.0
2023-01-23,1000000.0,1000000.0,0.0,0.0
2023-01-24,1000000.0,1000000.0,0.0,0.0
2023-01-25,1000000.0,1000000.0,0.0,0.0
2023-01-26,1000000.0,1000000.0,0.0,0.0
2023-01-27,1000000.0,1000000.0,0.0,0.0
2023-01-30,1000000.0,1000000.0,0.0,0.0
2023-01-31,1000000.0,1000000.0,0.0,0.0
2023-02-01,1000000.0,1000000.0,0.0,0.0
2023-02-02,1000000.0,1000000.0,0.0,0.0
2023-02-03,1000000.0,1000000.0,0.0,0.0
2023-02-06,1000000.0,1000000.0,0.0,0.0
2023-02-07,1000000.0,1000000.0,0.0,0.0
2023-02-08,1000000.0,1000000.0,0.0,0.0
2023-02-09,1000000.0,1000000.0,0.0,0.0
2023-02-10,1000000.0,1000000.0,0.0,0.0
2023-02-13,1000000.0,1000000.0,0.0,0.0
2023-02-14,1000000.0,1000000.0,0.0,0.0
2023-02-15,1000000.0,1000000.0,0.0,0.0
2023-02-16,1000000.0,1000000.0,0.0,0.0
2023-02-17,1000000.0,1000000.0,0.0,0.0
2023-02-21,1000000.0,1000000.0,0.0,0.0
2023-02-22,1000000.0,1000000.0,0.0,0.0
2023-02-23,1000000.0,1000000.0,0.0,0.0
2023-02-24,1000000.0,1000000.0,0.0,0.0
2023-02-27,1000000.0,1000000.0,0.0,0.0
2023-02-28,1000000.0,1000000.0,0.0,0.0
2023-03-01,1000000.0,1000000.0,0.0,0.0
2023-03-02,1000000.0,1000000.0,0.0,0.0
2023-03-03,1000000.0,1000000.0,0.0,0.0
2023-03-06,1000000.0,1000000.0,0.0,0.0
2023-03-07,1000000.0,1000000.0,0.0,0.0
2023-03-08,1000000.0,1000000.0,0.0,0.0
2023-03-09,1000000.0,1000000.0,0.0,0.0
2023-03-10,1000000.0,1000000.0,0.0,0.0
2023-03-13,1000000.0,1000000.0,0.0,0.0
2023-03-14,1000000.0,1000000.0,0.0,0.0
2023-03-15,1000000.0,1000000.0,0.0,0.0
2023-03-16,1000000.0,1000000.0,0.0,0.0
2023-03-17,1000000.0,1000000.0,0.0,0.0
2023-03-20,1000000.0,1000000.0,0.0,0.0
2023-03-21,1003114.6570109018,1003114.6570109018,0.0,0.0
2023-03-22,1000810.4200206882,1000810.4200206882,0.0,0.0
2023-03-23,1002558.4601757067,1002558.4601757067,0.0,0.0
2023-03-24,1004656.1379337092,1004656.1379337092,0.0,0.0
2023-03-27,1001525.4668689768,1001525.4668689768,0.0,0.0
2023-03-28,1000524.3864953503,1000524.3864953503,0.0,0.0
2023-03-29,1005482.4241491337,1005482.4241491337,0.0,0.0
2023-03-30,1008009.1398732963,1008009.1398732963,0.0,0.0
2023-03-31,1012045.4482305336,1012045.4482305336,0.0,0.0
